Product_Title,Price,Shop_Name,URL,Image_Url,Product_Code,Category_Id
SAMSUNG S24F350FHW 23.5 INCH LED MONITOR, 15100,COMPUTER VILLAGE,https://www.village-bd.com/samsung-s24f350fhw-23-5-inch-led-monitor,https://www.village-bd.com/uploads/product/list/samsung-s24f350fhw-23-5-inch-led-monitor.jpg,1,4
LG 19M38A 18.5 INCH LED MONITOR, 5999,COMPUTER VILLAGE,https://www.village-bd.com/lg-19m38a-18-5-inch-led-monitor,https://www.village-bd.com/uploads/product/list/lg-19m38a-185-inch-led-monitor-1567419882.jpg,1,4
ACER R252E 14.5 INCHE MONITOR,0,COMPUTER VILLAGE,https://www.village-bd.com/acer-r252e-14-5-inche-monitor,https://www.village-bd.com/uploads/product/list/Acer E1900HQ–18.5 Inch LED Monitor.jpg,1,4
ASUS PROART DISPLAY PA329C 4K HDR PROFESSIONAL MONITOR,0,COMPUTER VILLAGE,https://www.village-bd.com/asus-proart-display-pa329c-4k-hdr-professional-monitor,https://www.village-bd.com/uploads/product/list/asus-proart-display-pa329c-4k-hdr-professional-monitor-1581397316.jpg,1,4
ASUS DESIGNO CURVE MX32VQ CURVED MONITOR,0,COMPUTER VILLAGE,https://www.village-bd.com/asus-designo-curve-mx32vq-curved-monitor,https://www.village-bd.com/uploads/product/list/asus-designo-curve-mx32vq-curved-monitor-1581410549.jpg,1,4
ASUS DESIGNO MX27UC EYE CARE MONITOR,0,COMPUTER VILLAGE,https://www.village-bd.com/asus-designo-mx27uc-eye-care-monitor,https://www.village-bd.com/uploads/product/list/asus-designo-mx27uc-eye-care-monitor-1581411536.jpg,1,4
ASUS VA32UQ 31.5 INCH,0,COMPUTER VILLAGE,https://www.village-bd.com/asus-va32uq-31-5-inch,https://www.village-bd.com/uploads/product/list/asus-va32uq-315-hdr-4k-freesync-eye-care-monitor-1581412443.jpg,1,4
LG 16M37A 15.6 INCH LED MONITOR, 5200,COMPUTER VILLAGE,https://www.village-bd.com/lg-16m37a-15-6-inch-led-monitor,https://www.village-bd.com/uploads/product/list/lg-16m37a-15-6-inch-led-monitor.jpg,1,4
HP V194 18.5 INCH LED BACKLIGHT MONITOR, 5600,COMPUTER VILLAGE,https://www.village-bd.com/hp-v194-18-5-inch-led-backlight-monitor,https://www.village-bd.com/uploads/product/list/hp-v194-18-5-inch-led-backlight-monitor.jpg,1,4
PHILIPS 15.6-INCH 163V5LSB23 LED MONITOR, 6000,COMPUTER VILLAGE,https://www.village-bd.com/philips-15-6-inch-163v5lsb23-led-monitor,https://www.village-bd.com/uploads/product/list/philips-15-6-inch-163v5lsb23-led-monitor.jpg,1,4
PHILIPS 18.5 INCH 193V5LSB23/94 LED MONITOR, 5900,COMPUTER VILLAGE,https://www.village-bd.com/philips-18-5-inch-193v5lsb23-94-led-monitor,https://www.village-bd.com/uploads/product/list/philips-18-5-inch-193v5lsb23-94-led-monitor.jpg,1,4
ACER K202HQL 19.5 INCH, 5900,COMPUTER VILLAGE,https://www.village-bd.com/acer-k202hql-19-5-inch,https://www.village-bd.com/uploads/product/list/K202HQL.gif,1,4
RAPOO 8900P 5GHZ ULTRA-SLIM WIRELESS KEYBOARD MOUSE COMBO,4000,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-8900p-keyboard-wireless-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-8900p-keyboard-wireless-mouse-combo-200x200.jpg,1,2
RAPOO X120 PRO WIRED KEYBOARD MOUSE COMBO,850,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-x120-pro-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/X120-pro/rapoo-x120-pro-keyboard-mouse-combo-200x200.jpg,1,2
RAPOO V500 RGB BACKLIT MECHANICAL GAMING KEYBOARD (FULL SIZE),4500,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-v500-mechanical-gaming-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/Rapoo%20V500%20RGB/rapoo-v500-mechanical-gaming-keyboard-200x200.jpg,1,2
RAPOO NK1800 WIRED USB KEYBOARD,650,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-nk1800-usb-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/NK1800%20/rapoo-nk1800-usb-keyboard-200x200.jpg,1,2
RAPOO X9310 WIRELESS ULTRA-SLIM KEYBOARD & OPTICAL MOUSE COMBO,4000,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-x9310-ultra-slim-keyboard-optical-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-x9310-ultra-slim-keyboard-optical-mouse-combo-200x200.jpg,1,2
RAPOO 8000S WIRELESS KEYBOARD MOUSE COMBO,1750,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-8000s-wireless-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-8000s-wireless-keyboard-mouse-combo-200x200.jpg,1,2
RAPOO E6700 BLUETOOTH ULTRA-SLIM TOUCHPAD KEYBOARD,3850,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-e6700-bluetooth-touchpad-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/Rapoo%20E6700%20/rapoo-e6700-bluetooth-keyboard-touchpad-200x200.jpg,1,2
A4TECH KRS-85 LASER ENGRAVING USB KEYBOARD WITH BANGLA,600,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/a4tech-krs-85-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/A4tech/KRS%2085/a4tech-krs-85-keyboard-200x200.jpg,1,2
FANTECH K3M KEYBOARD,500,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/fantech-k3m-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Fantech/fantech-k3m-200x200.jpg,1,2
FANTECH K10 HUNTER BACKLIT GAMING KEYBOARD,1100,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/fantech-k10-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Fantech/fantech-k10-min-200x200.jpg,1,2
RAPOO VPRO V500 BACKLIGHT MECHANICAL ALUMINUM GAMING KEYBOARD (10KEY LESS),2200,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-v500s-keyboard-price-in-bd,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/rapoo-v500s-keyboard-price-inn-200x200.jpg,1,2
RAPOO VPRO V120S GAMING KEYBOARD & MOUSE COMBO,2075,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-v120s-gaming-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/V120S/rapoo-v120s-gaming-combo-200x200.jpg,1,2
COUGAR METAL GAMING KEYCAP,750,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/cougar-metal-gaming-keycap,https://www.techlandbd.com/image/cache/catalog/Accessories/Keycap/cougar-metal-gaming-keycap-200x200.jpg,1,2
CORSAIR K70 RGB CHERRY MX SPEED MECHANICAL GAMING KEYBOARD,14200,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/corsair-k70-rgb-mechanical-gaming-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Corsair/k70%20RGB/corsair-k70-rgb-mechanical-gaming-keyboard-review-200x200.png,1,2
LOGITECH K380 BLUETOOTH MULTI-DEVICE KEYBOARD,2890,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/logitech-k380-bluetooth-multi-device-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Logitech/logitech-k380-bluetooth-multi-device-keyboard-200x200.png,1,2
COOLER MASTER CK550 BACKLIT MECHANICAL GAMING KEYBOARD (BLUE SWITCH) ,6500,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/cooler-master-ck550-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Cooler-Master/CK550/Cooler-master-CK550-keybaord-min-200x200.jpg,1,2
RAPOO V580 BACKLIT MECHANICAL GAMING KEYBOARD,3350,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/rapoo-v580-backlit-mechanical-gaming-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/V580/rapoo-v580-backlit-mechanical-gaming-keyboard-200x200.jpg,1,2
KWG DRACO M1 RGB MECHANICAL GAMING KEYBOARD,3700,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/kwg-draco-m1-gaming-keyboard,https://www.techlandbd.com/image/cache/catalog/Keyboard/KWG/kwg-draco-m1-gaming-keyboard-200x200.jpg,1,2
THERMALTAKE TTESPORTS NEPTUNE ELITE RGB BROWN SWITCH MECHANICAL GAMING KEYBOARD,8500,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/thermaltake-neptune-elite-rgb-brown-keyboard-price-in-bd,https://www.techlandbd.com/image/cache/catalog/Keyboard/Thermaltake/thermaltake-neptune-elite-rgb-blue-keyboard-review-200x200.jpg,1,2
MOTOSPEED CK666 NKRO OPTICAL MECHANICAL RGB GAMING KEYBOARD MOUSE COMBO,4800,TECHLAND,https://www.techlandbd.com/accessories/computer-keyboard/motospeed-ck666-nkro-price-in-bd,https://www.techlandbd.com/image/cache/catalog/Keyboard/Motospeed/CK666/motospeed_ck666_keyboard_mouse_combo_4-min-200x200.JPG,1,2
RAPOO 8900P 5GHZ ULTRA-SLIM WIRELESS KEYBOARD MOUSE COMBO,4000,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-8900p-keyboard-wireless-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-8900p-keyboard-wireless-mouse-combo-200x200.jpg,1,3
RAPOO VT300 RGB IR OPTICAL WIRED GAMING MOUSE (BLACK),2650,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-vt300-optical-gaming-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/VT300%20/rapoo-vt300-optical-gaming-mouse-200x200.jpg,1,3
RAPOO X120 PRO WIRED KEYBOARD MOUSE COMBO,850,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-x120-pro-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/X120-pro/rapoo-x120-pro-keyboard-mouse-combo-200x200.jpg,1,3
RAPOO X9310 WIRELESS ULTRA-SLIM KEYBOARD & OPTICAL MOUSE COMBO,4000,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-x9310-ultra-slim-keyboard-optical-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-x9310-ultra-slim-keyboard-optical-mouse-combo-200x200.jpg,1,3
RAPOO 8000S WIRELESS KEYBOARD MOUSE COMBO,1750,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-8000s-wireless-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/COMBO/rapoo-8000s-wireless-keyboard-mouse-combo-200x200.jpg,1,3
RAPOO N100 WIRED OPTICAL MOUSE,350,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-n100-wired-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/rapoo-n100/rapoo-n100-wired-mouse-bd-200x200.jpg,1,3
RAPOO N200 WIRED OPTICAL MOUSE,350,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-n200-wired-optical-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/rapoo%20n200/rapoo-n200-wired-optical-mouse-200x200.jpg,1,3
RAPOO M10 2.4G NANO RECEIVER WIRELESS MOUSE,600,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-m10-wireless-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/rapoo%20m10/rapoo-m10-wireless-mouse-200x200.jpg,1,3
RAPOO 7200P WIRELESS OPTICAL MOUSE,950,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-7200p-wireless-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Rapoo/7200P%20/rapoo-7200p-wireless-mouse-200x200.jpg,1,3
FANTECH RHASTA G10 GAMING MOUSE,450,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/fantech-rhasta-g10,https://www.techlandbd.com/image/cache/catalog/Mouse/FANTECH/Rhasta/fantech-g10-mouse-200x200.jpg,1,3
FANTECH UX1 HERO ULTIMATE MACRO RGB GAMING MOUSE,5000,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/fantech-ux1-hero-gaming-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/FANTECH/new/fantech-ux1-hero-gaming-mouse-200x200.jpg,1,3
FANTECH WGC1 VENOM 2400DPI 2.4GHZ HYBRID WIRELESS GAMING MOUSE,1520,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/fantech-wgc1-venom-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/FANTECH/new/fantech-wgc1-venom-mouse-200x200.jpg,1,3
FANTECH X17 BLAKE PRO GAMING MOUSE,2380,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/fantech-x17-blake-pro-gaming-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/FANTECH/fantech-x17-blake-pro-gaming-mouse-200x200.jpg,1,3
LENOVO 300 WIRELESS COMPACT MOUSE,800,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/lenovo-300-wireless-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/Lenovo/lenovo-300/lenovo-300-wireless-mouse-200x200.jpg,1,3
RAPOO VPRO V120S GAMING KEYBOARD & MOUSE COMBO,2075,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rapoo-v120s-gaming-keyboard-mouse-combo,https://www.techlandbd.com/image/cache/catalog/Keyboard/Rapoo%20/V120S/rapoo-v120s-gaming-combo-200x200.jpg,1,3
KWG ORION E2 OPTICAL GAMING MOUSE,600,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/kwg-orion-e2-optical-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/KWG/Orion%20E2/kwg-orion-e2-optical-mouse-200x200.jpg,1,3
KWG ORION E1 OPTICAL GAMING MOUSE,600,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/kwg-orion-e1-optical-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/KWG/ORION%20E1/kwg-orion-e1-optical-mouse-200x200.jpg,1,3
ROG STRIX CARRY ERGONOMIC 2.4GHZ WIRELESS GAMING MOUSE 7200-DPI,6400,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/rog-strix-carry-ergonomic-optical-wireless-gaming-mouse,https://www.techlandbd.com/image/cache/catalog/Mouse/asus/ROG%20Strix%20Carry/rog-strix-carry-ergonomic-optical-gaming-mouse-1-min-200x200.jpg,1,3
COOLER MASTER MM711 RGB GAMING MOUSE WITH 16000 DPI AND OPTICAL SENSOR,4600,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/cooler-master-mm711-gaming-mouse-price-in-bd,https://www.techlandbd.com/image/cache/catalog/Mouse/Cooler%20Master/MM711%20/coolermaster-mm711-black-3-200x200.jpg,1,3
LOGITECH M331 SILENT PLUS WIRELESS MOUSE,1500,TECHLAND,https://www.techlandbd.com/accessories/shop-computer-mouse/logitech-wireless-mouse-m331,https://www.techlandbd.com/image/cache/catalog/Mouse/Logitech/M331/logitech-m331-01-200x200.jpg,1,3
ASUS VA229HR EYE CARE 21.5 INCH 75HZ FLICKER FREE FULL HD IPS MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-va229hr-ips-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/IPS/asus-va249he-eye-care-full-hd-monitor-review-200x200.jpg,1,4
ASUS TUF GAMING VG24VQ 23.6 INCH 144HZ CURVED MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-tuf-gaming-vg24vq-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/VG24VQ/Asus-TUF-GAMING-VG24VQ-Monitor-2-200x200.jpg,1,4
HP ELITEDISPLAY E233 23 INCH FHD IPS MONITOR,17000,TECHLAND,https://www.techlandbd.com/computer-monitor/hp-elitedisplay-233-full-hd-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Hp%20Monitor/EliteDisplay%20E243/hp-elitedisplay-233-full-hd-monitor-200x200.jpg,1,4
HP Z23N G2 23 INCH FHD NARROW BEZEL IPS DISPLAY MONITOR,23000,TECHLAND,https://www.techlandbd.com/computer-monitor/hp-z23n-g2-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Hp%20Monitor/Z23N%20G2/hp-z23n-g2-monitor-200x200.jpg,1,4
PHILIPS 276E9QJAB 27 INCH ULTRA WIDE COLOR FHD LCD MONITOR,21000,TECHLAND,https://www.techlandbd.com/computer-monitor/philips-276e9qjab-94-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Philips/philips-276e9qjab-94-monitor-200x200.jpg,1,4
ASUS TUF GAMING VG249Q 24 INCH 144HZ FREESYNC 1MS IPS MONITOR,26500,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-tuf-gaming-vg249q-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/TUF/asus-tuf-gaming-vg27aq-monitor-price-200x200.jpg,1,4
ASUS VA325H 32 INCH 75HZ EYE CARE IPS MONITOR,27000,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-va325h-32-inch-ips-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/VA325H%20/asus-va325h-32-inch-ips-monitor-200x200.jpg,1,4
VIEWSONIC XG2405 24 INCH 144HZ AMD FREESYNC IPS GAMING MONITOR,29500,TECHLAND,https://www.techlandbd.com/computer-monitor/viewsonic-xg2405-24-inch-144hz-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/ViewSonic/XG2405%20/viewsonic-xg2405-24-inch-144hz-monitor-review-200x200.png,1,4
VIEWSONIC VA2456-H 24 INCH 75HZ SUPERCLEAR IPS MONITOR,15500,TECHLAND,https://www.techlandbd.com/computer-monitor/viewsonic-va2456-h-24-inch-ips-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/ViewSonic/VA2456-h/viewsonic-va2456-h-24-inch-ips-monitor-bd-200x200.jpg,1,4
ASUS PROART PA329C 32 INCH 4K PROFESSIONAL IPS MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-proart-pa329c-32-inch-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/ProArt%20PA329C/asus-proart-pa329c-32-inch-monitor-200x200.jpg,1,4
ASUS VA32UQ 32 INCH 60HZ FLICKER FREE 4K EYE CARE MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-va32uq-4k-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/ASUS%20VA32UQ%20/asus-va32uq-4k-monitor-200x200.jpg,1,4
ASUS DESIGNO MX27UC 27 INCH FLICKER FREE 4K EYE CARE IPS MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-designo-mx27uc-4k-ips-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/MX27UC%20/asus-designo-mx27uc-4k-ips-monitor-200x200.jpg,1,4
ASUS DESIGNO MX32VQ 32 INCH 75 HZ FLICKER FREE CURVED MONITOR,0,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-designo-mx32vq-curved-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/MX32VQ%20/asus-designo-mx32vq-curved-monitor-bd-200x200.jpg,1,4
ASUS VA27EHE 27 INCH 75HZ EYE CARE IPS MONITOR,22700,TECHLAND,https://www.techlandbd.com/computer-monitor/asus-va27ehe-27-inch-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Asus/ASUS%20VA24EHE/asus-va24ehe-ips-monitor-200x200.jpg,1,4
SAMSUNG CRG5 32 INCH 240HZ CURVED GAMING MONITOR,52000,TECHLAND,https://www.techlandbd.com/computer-monitor/samsung-crg5-32-inch-gaming-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Samsung/Curved/Samsung%20LC27RG50FQ/samsung-lc27rg50fql-27-inch-gaming-monitor-200x200.png,1,4
SAMSUNG CRG5 27 INCH 240HZ CURVED GAMING MONITOR,46000,TECHLAND,https://www.techlandbd.com/computer-monitor/samsung-crg5-27-inch-gaming-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Samsung/Curved/Samsung%20LC27RG50FQ/samsung-lc27rg50fql-27-inch-gaming-monitor-200x200.png,1,4
SAMSUNG JG54 32 INCH 144 HZ CURVED FREESYNC VA GAMING MONITOR,51000,TECHLAND,https://www.techlandbd.com/computer-monitor/samsung-jg54-32-inch-144-hz-gaming-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Samsung/jg54/samsung-jg54-32-inch-144-hz-gaming-monitor-review-200x200.jpg,1,4
XIAOMI MI DISPLAY 23.8 INCH 60HZ IPS MONITOR,14000,TECHLAND,https://www.techlandbd.com/computer-monitor/xiaomi-mi-display-60hz-ips-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Xiaomi/xiaomi-mi-display-60hz-ips-monitor-200x200.jpg,1,4
DELL U2715H 27 INCH ULTRASHARP QHD IPS MONITOR,54000,TECHLAND,https://www.techlandbd.com/computer-monitor/dell-u2715h-27-inch-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Dell/U2715H/dell-u2715h-27-inch-monitor-spect-200x200.jpg,1,4
SAMSUNG LC24RG50FQW 24 INCH 144 HZ CURVED FREESYNC GAMING MONITOR,23500,TECHLAND,https://www.techlandbd.com/computer-monitor/samsung-lc24rg50fqw-gaming-monitor,https://www.techlandbd.com/image/cache/catalog/Monitor/Samsung/Samsung%20C24RG5/samsung-c24rg5-gaming-monitor-review-200x200.jpg,1,4
DLK-6010U PATENT MUTE STANDARD KEYBOARD, 350,COMPUTER VILLAGE,https://www.village-bd.com/dlk-6010u-patent-mute-standard-keyboard,https://www.village-bd.com/uploads/product/list/dlk-6010u-patent-mute-standard-keyboard.jpg,1,2
DELUX STANDARD KEYBOARD DLK A150U USB BANGLA VERSION, 400,COMPUTER VILLAGE,https://www.village-bd.com/delux-standard-keyboard-dlk-a150u-usb-bangla-version,https://www.village-bd.com/uploads/product/list/delux-standard-keyboard-dlk-a150u-usb-bangla-version.jpg,1,2
DELUX DLK 6200 MULTIMEDIA KEYBOARD, 485,COMPUTER VILLAGE,https://www.village-bd.com/delux-dlk-6200-multimedia-keyboard,https://www.village-bd.com/uploads/product/list/delux-dlk-6200-multimedia-keyboard.jpg,1,2
DELUX STANDARD KEYBOARD DLK -8050U USB BANGLA VERSION, 490,COMPUTER VILLAGE,https://www.village-bd.com/delux-standard-keyboard-dlk--8050u-usb-bangla-version,https://www.village-bd.com/uploads/product/list/delux-standard-keyboard-dlk--8050u-usb-bangla-version.jpg,1,2
DELL WIRED KEYBOARD KB216-BLACK, 500,COMPUTER VILLAGE,https://www.village-bd.com/dell-wired-keyboard-kb216-black,https://www.village-bd.com/uploads/product/list/dell-wired-keyboard-kb216-black.jpg,1,2
DELUX USB DLK-5015U MULTIMEDIA KEYBOARD, 520,COMPUTER VILLAGE,https://www.village-bd.com/delux-usb-dlk-5015u-multimedia-keyboard,https://www.village-bd.com/uploads/product/list/delux-usb-dlk-5015u-multimedia-keyboard.jpg,1,2
DELUX DLK3100 USB MULTIMEDIA KEYBOARD, 520,COMPUTER VILLAGE,https://www.village-bd.com/delux-dlk3100-usb-multimedia-keyboard,https://www.village-bd.com/uploads/product/list/delux-dlk3100-usb-multimedia-keyboard.jpg,1,2
A4 TECH KR-85 COMFORT ROUND-EDGE KEYBOARD, 525,COMPUTER VILLAGE,https://www.village-bd.com/a4-tech-kr-85-comfort-round-edge-keyboard,https://www.village-bd.com/uploads/product/list/a4-tech-kr-85-comfort-round-edge-keyboard.jpg,1,2
LOGITECH K120 SLEEK LOOKS USB KEYBOARD, 620,COMPUTER VILLAGE,https://www.village-bd.com/logitech-k120-sleek-looks-usb-keyboard,https://www.village-bd.com/uploads/product/list/logitech-k120-sleek-looks-usb-keyboard.jpg,1,2
A4 TECH KR-83 USB BANGLA KEYBOARD, 500,COMPUTER VILLAGE,https://www.village-bd.com/a4-tech-kr-83-usb-bangla-keyboard,https://www.village-bd.com/uploads/product/list/A4 TECH KR-83.jpg,1,2
A4 TECH KR-92 COMFORT WIRED KEYBOARD, 600,COMPUTER VILLAGE,https://www.village-bd.com/a4-tech-kr-92-comfort-wired-keyboard,https://www.village-bd.com/uploads/product/list/A4tech KR-92.jpg,1,2
DELUX HIGH STANDARD KEYBOARD DLK -1500U USB BANGLA VERSION, 675,COMPUTER VILLAGE,https://www.village-bd.com/delux-high-standard-keyboard-dlk--1500u-usb-bangla-version,https://www.village-bd.com/uploads/product/list/delux-high-standard-keyboard-dlk--1500u-usb-bangla-version.jpg,1,2
HP V194 18.5 INCH LED MONITOR (V5E94AA),5600,RYANS,https://ryanscomputers.com/detail/hp-v194-185-inch-led-monitor-v5e94aa,https://ryanscomputers.com/storage/products/small/hp-v194-185-inch-led-11550399533.jpg,1,4
AOC E970SWN5 18.5 INCH 1366 X768 RESOLUTION 5MS L ...,5600,RYANS,https://ryanscomputers.com/detail/aoc-e970swn5-185-inch-1366-x768-resolution-5ms-led-tit-monitortn-panel-vga-vesa,https://ryanscomputers.com/storage/products/small/aoc-e970swn-185-inch-1366-x768-resolution-5ms-11555757139.jpg,1,4
ACER V196HQL 18.5 INCH TN LED MONITOR,5600,RYANS,https://ryanscomputers.com/detail/acer-v196hql-185-inch-tn-led-monitor,https://ryanscomputers.com/storage/products/small/acer-v196hql-185-inch-tn-led-11578226539.jpg,1,4
DELL E1916HV 18.5 INCH LED MONITOR (VGA),5800,RYANS,https://ryanscomputers.com/detail/dell-e1916hv-185-inch-led-monitor-vga,https://ryanscomputers.com/storage/products/small/Dell E1916HV 18.5 Inch LED Monitor_11543117386.jpg,1,4
DELL E1916H 18.5 INCH LED MONITOR (VGA+DP),5900,RYANS,https://ryanscomputers.com/detail/dell-e1916h-185-inch-led-monitor-vgadp,https://ryanscomputers.com/storage/products/small/dell-e1916h-185-inch-led-monitor-vgadp-image1-11550317943.jpg,1,4
LG 19M38A 18.5 INCH LED BACKLIGHT MONITOR (VGA POR ...,6000,RYANS,https://ryanscomputers.com/detail/lg-19m38a-185-inch-led-backlight-monitor-vga-port,https://ryanscomputers.com/storage/products/small/LG 19M38A 18.5 Inch LED Backlight Monitor (VGA_21543042639.jpg,1,4
VIEWSONIC VA1901-A 19 INCH (18.5 INCH VIEWABLE) WI ...,6000,RYANS,https://ryanscomputers.com/detail/viewsonic-va1901-a-19-inch-185-inch-viewable-widescreen-lcd-monitor-vga-x-1-vesa-mountable,https://ryanscomputers.com/storage/products/small/viewsonic-va1901-a-19-inch-185-inch-viewable-11552282891.jpg,1,4
AOC E2070SWNE 19.45 INCH 1366 X768 RESOLUTION 5MS ...,6000,RYANS,https://ryanscomputers.com/detail/aoc-e2070swne-1945-inch-1366-x768-resolution-5ms-led-tn-monitor-vga-vesa,https://ryanscomputers.com/storage/products/small/aoc-e2070swne-1945-inch-1366-x768-resolution-11555759015.jpg,1,4
